Individual,Year,Earnings,Group
253,10,28354.350520904776,JL
253,11,28854.520853763985,JL
254,1,30359.189359393502,JL
254,2,31312.701863974267,JL
254,3,32565.274065212372,JL
254,4,33622.81475821296,JL
254,5,33677.579406201425,JL
254,6,24336.65270434492,JL
254,7,25615.989009912544,JL
254,8,26527.276290620186,JL
254,9,26781.59919777741,JL
254,10,27993.428960964746,JL
254,11,29067.56182783176,JL
255,1,30838.010045172963,JL
255,2,31412.02944939543,JL
255,3,32632.739632001038,JL
255,4,33294.08030257924,JL
255,5,33373.89323246029,JL
255,6,24958.913688798442,JL
255,7,26422.815823613983,JL
255,8,28231.130914748217,JL
255,9,29982.982121711793,JL
255,10,31063.008780661276,JL
255,11,32054.446437959556,JL
256,1,29829.992474733197,JL
256,2,30984.583889591133,JL
256,3,32224.454798940864,JL
256,4,32981.69705234478,JL
256,5,34349.11831706903,JL
256,6,24467.524682697756,JL
256,7,25284.8518123476,JL
256,8,26872.137667837113,JL
256,9,28180.60379816809,JL
256,10,29923.677503336505,JL
256,11,32160.793910774955,JL
257,1,28017.20718179999,JL
257,2,28895.467822518312,JL
257,3,29524.385187153235,JL
257,4,31131.691122801123,JL
257,5,31815.55204160935,JL
257,6,22830.793344150887,JL
257,7,23227.197861056684,JL
257,8,24695.265064723655,JL
257,9,26005.690385203314,JL
257,10,26980.367857194706,JL
257,11,27450.205230529875,JL
258,1,31460.914280166926,JL
258,2,32797.75683244949,JL
258,3,34186.70330176675,JL
258,4,35194.39969671644,JL
258,5,36608.44822732083,JL
258,6,28437.951005464853,JL
258,7,29771.4014675618,JL
258,8,30327.70533517832,JL
258,9,31325.063021504553,JL
258,10,32747.636010084385,JL
258,11,34218.947277403866,JL
259,1,32014.68563228266,JL
259,2,32293.942158104826,JL
259,3,33939.8214586332,JL
259,4,33602.13338723982,JL
259,5,34683.07315421662,JL
259,6,25816.069513674134,JL
259,7,26532.556443245467,JL
259,8,28029.949894943657,JL
259,9,29141.601316800552,JL
259,10,30765.76500110153,JL
259,11,31856.779636530468,JL
260,1,29691.597202568504,JL
260,2,30737.112941711697,JL
260,3,31586.459904043,JL
260,4,32371.87500357768,JL
260,5,33644.150613879225,JL
260,6,24756.126271004243,JL
260,7,26005.211680817203,JL
260,8,26890.961638802146,JL
260,9,27087.478692406614,JL
260,10,28500.75091551673,JL
260,11,29319.385606396285,JL
261,1,29739.075998089495,JL
261,2,30626.74081774542,JL
261,3,32922.20586926113,JL
261,4,34824.795802193956,JL
261,5,35772.686316433945,JL
261,6,26389.52231471845,JL
261,7,27589.990267188263,JL
261,8,28637.31721719869,JL
261,9,29514.98815276491,JL
261,10,30747.524654713652,JL
261,11,31353.90261138696,JL
262,1,28882.971872225957,JL
262,2,30956.32327147058,JL
262,3,31971.305751041276,JL
262,4,32012.74863941036,JL
262,5,33362.63252779607,JL
262,6,23581.66497532417,JL
262,7,24581.68799344332,JL
262,8,25923.87061593082,JL
262,9,26878.82606802954,JL
262,10,27042.87736667023,JL
262,11,28633.864309919238,JL
263,1,28800.670662774697,JL
263,2,29512.050985203397,JL
263,3,31103.308059644874,JL
263,4,32653.345584930543,JL
263,5,33897.46306470807,JL
263,6,24286.97441617349,JL
263,7,26001.78982689649,JL
263,8,26223.410101897913,JL
263,9,27073.416850680413,JL
263,10,28150.263410779113,JL
263,11,29982.252483936252,JL
264,1,28946.646609360025,JL
264,2,30282.77932126247,JL
264,3,30264.558682778956,JL
264,4,31450.137113277087,JL
264,5,32260.11558460908,JL
264,6,23409.529775346622,JL
264,7,25042.458082994068,JL
264,8,26568.01070954879,JL
264,9,27366.74013911937,JL
264,10,28365.7394059758,JL
264,11,28961.174925408955,JL
265,1,30424.57626846738,JL
265,2,31797.26436586176,JL
265,3,32445.837139787385,JL
265,4,32896.09814235392,JL
265,5,34414.79481751973,JL
265,6,24749.12452000374,JL
265,7,25407.057587668758,JL
265,8,26743.277190354875,JL
265,9,28256.102755069376,JL
265,10,28652.616092871605,JL
265,11,29769.15039006165,JL
266,1,30013.384346731254,JL
266,2,31664.452521464333,JL
266,3,32386.286424174286,JL
266,4,33149.50618611167,JL
266,5,33556.67695382644,JL
266,6,24471.001951690956,JL
266,7,26123.46975619606,JL
266,8,27220.75622651976,JL
266,9,27854.20688525038,JL
266,10,27886.26969724841,JL
266,11,28721.603495587755,JL
267,1,28522.6269497668,JL
267,2,30165.827642432236,JL
267,3,31471.336622960847,JL
267,4,32181.150937458064,JL
267,5,33174.23766036901,JL
267,6,24808.956245747988,JL
267,7,26365.477240358876,JL
267,8,26973.60047741764,JL
267,9,28088.088325288314,JL
267,10,28604.980335396325,JL
267,11,28220.842171433756,JL
268,1,30189.89549389969,JL
268,2,31582.517548730735,JL
268,3,32343.90392615038,JL
268,4,33420.77143955075,JL
268,5,33937.151154121326,JL
268,6,24263.531988226787,JL
268,7,25604.397109997062,JL
268,8,25955.840052545784,JL
268,9,26861.589678298365,JL
268,10,27288.09578313786,JL
268,11,28147.128927976544,JL
269,1,31482.294416030323,JL
269,2,32422.172473637595,JL
269,3,33576.10628870047,JL
269,4,34169.76558101656,JL
269,5,35452.64592082898,JL
269,6,25759.38317540196,JL
269,7,27101.3661059054,JL
269,8,27633.63781076885,JL
269,9,28140.347533459397,JL
269,10,29078.008672171698,JL
269,11,30271.320491519215,JL
270,1,28251.963342868527,JL
270,2,29689.884518466806,JL
270,3,30912.19071582189,JL
270,4,31019.46179338485,JL
270,5,31964.517840983466,JL
270,6,22924.431393698236,JL
270,7,23172.469571460624,JL
270,8,24911.716951386454,JL
270,9,25417.699503584867,JL
270,10,25653.776995039563,JL
270,11,27789.616382712324,JL
271,1,28217.64110503227,JL
271,2,29126.414315000857,JL
271,3,31003.923903332332,JL
271,4,32899.4465258881,JL
271,5,33626.300801615034,JL
271,6,23850.36861066085,JL
271,7,24858.369980166513,JL
271,8,25642.9818305201,JL
271,9,27008.8409099002,JL
271,10,27759.68563174364,JL
271,11,28644.88152659462,JL
272,1,30311.71441736165,JL
272,2,31975.935686739012,JL
272,3,32351.451135427345,JL
272,4,33643.85370887905,JL
272,5,34459.11254046642,JL
272,6,24918.132490394004,JL
272,7,25909.333016412264,JL
272,8,27937.49709336922,JL
272,9,29449.946424353955,JL
272,10,30684.455514052763,JL
272,11,31713.62800418859,JL
273,1,28987.298738737274,JL
273,2,30106.939658509425,JL
273,3,31125.18680550447,JL
273,4,31867.089518281246,JL
273,5,32716.87994896359,JL
273,6,23868.741352497316,JL
273,7,25100.366384342633,JL
273,8,26267.700319063944,JL
273,9,27987.659182811036,JL
273,10,28761.310425134645,JL
273,11,30274.753711131165,JL
274,1,29749.70347805215,JL
274,2,30626.31152551297,JL
274,3,31649.466520603364,JL
274,4,33063.853763110325,JL
274,5,34059.22997111205,JL
274,6,25035.606700561653,JL
274,7,26641.477599612062,JL
274,8,27697.504163622172,JL
274,9,29325.90687707806,JL
274,10,30116.706585634438,JL
274,11,32034.330029184737,JL
275,1,30897.54095765119,JL
275,2,32507.03397895003,JL
275,3,34282.29452327131,JL
275,4,35197.73450565397,JL
275,5,35730.804053532825,JL
275,6,26275.661710588156,JL
275,7,27660.041822175346,JL
275,8,27979.295236982267,JL
275,9,29145.71884402598,JL
275,10,29842.803554971946,JL
275,11,30598.955404946857,JL
276,1,30388.23866743942,JL
276,2,31458.981122844318,JL
276,3,32588.01699335312,JL
276,4,33452.10032319575,JL
276,5,34537.90497108632,JL
276,6,26121.061424943517,JL
276,7,27485.621386784263,JL
276,8,28956.09278065498,JL
276,9,30684.867082958757,JL
276,10,31313.697836307278,JL
276,11,32518.825272006594,JL
277,1,30905.57433486394,JL
277,2,32251.748855531023,JL
277,3,33113.31644397315,JL
277,4,33780.380246076886,JL
277,5,34790.8437398901,JL
277,6,25838.57610641668,JL
277,7,26673.564814856225,JL
277,8,27274.748419757776,JL
277,9,28479.635000004506,JL
277,10,29246.180423112775,JL
277,11,29911.251305903617,JL
278,1,30463.513260012325,JL
278,2,31726.71788833154,JL
278,3,32897.72246521317,JL
278,4,33548.369945459504,JL
278,5,34465.96137754419,JL
278,6,26143.553963648417,JL
278,7,27210.111311356566,JL
278,8,27732.165729793378,JL
278,9,28149.351374029437,JL
278,10,29127.80642553792,JL
278,11,29674.91097542556,JL
279,1,30065.1165764206,JL
279,2,30851.54332370528,JL
279,3,32107.78368710311,JL
279,4,32500.20541751816,JL
279,5,33266.300146592934,JL
279,6,23947.177093930564,JL
279,7,24910.16997333535,JL
279,8,25600.507991243332,JL
279,9,26612.47934600785,JL
279,10,27502.398939484254,JL
279,11,28982.462600270228,JL
280,1,29265.67403711987,JL
280,2,29656.869539066865,JL
280,3,30121.479409995594,JL
280,4,30892.90927842609,JL
280,5,31529.557432168785,JL
280,6,22752.638237566047,JL
280,7,23166.60431807554,JL
280,8,23597.13765053309,JL
280,9,24499.316148841688,JL
280,10,25392.677909395406,JL
280,11,26376.093046498227,JL
281,1,29613.88331504447,JL
281,2,30779.168399519014,JL
281,3,31279.281938936896,JL
281,4,31684.105530045766,JL
281,5,33221.592099361704,JL
281,6,24323.528615046725,JL
281,7,24978.800310183065,JL
281,8,25492.779534782556,JL
281,9,25760.28292739028,JL
281,10,26471.370247224266,JL
281,11,27340.42375646717,JL
282,1,30327.75297408319,JL
282,2,30919.942291435374,JL
282,3,32244.760110423525,JL
282,4,33337.8496960224,JL
282,5,34322.874819543045,JL
282,6,25134.19658613154,JL
282,7,26526.048374745766,JL
282,8,27307.653340072895,JL
282,9,28526.478333217856,JL
282,10,29127.644810297767,JL
282,11,30943.948335871242,JL
283,1,30297.65967736243,JL
283,2,30855.112958934475,JL
283,3,31914.58205188323,JL
283,4,32745.450040877527,JL
283,5,34251.62955652462,JL
283,6,25280.85963755509,JL
283,7,27042.760169006593,JL
283,8,28203.653878061705,JL
283,9,29213.111565409417,JL
283,10,29772.78655273064,JL
283,11,30805.085355443796,JL
284,1,30287.77682390971,JL
284,2,31143.687484171212,JL
284,3,32709.087196690863,JL
284,4,34724.44630573839,JL
284,5,35317.18421057128,JL
284,6,26037.00525881264,JL
284,7,26723.548543217104,JL
284,8,27249.95957284033,JL
284,9,27427.907818417265,JL
284,10,28205.254068277176,JL
284,11,28536.347247115016,JL
285,1,31345.678677969856,JL
285,2,32399.646848649292,JL
285,3,33314.6522810085,JL
285,4,33984.9395014797,JL
285,5,35445.37759548835,JL
285,6,26828.154734373657,JL
285,7,28146.11959291731,JL
285,8,28985.792344971538,JL
285,9,29886.459385371905,JL
285,10,30583.336926199852,JL
285,11,31642.153204431284,JL
286,1,29864.560742983413,JL
286,2,30515.47701263905,JL
286,3,31761.961348375236,JL
286,4,33193.64462083471,JL
286,5,33440.7361931978,JL
286,6,23775.22900755188,JL
286,7,24819.78374649677,JL
286,8,25629.033411101766,JL
286,9,26951.270541238824,JL
286,10,27698.68041834388,JL
286,11,28789.557558763423,JL
287,1,30193.87333280609,JL
287,2,30997.4898705429,JL
287,3,32402.66605974543,JL
287,4,32768.5979344293,JL
287,5,32533.624798231744,JL
287,6,24258.056748863757,JL
287,7,25478.278160232476,JL
287,8,26574.423384733804,JL
287,9,28163.80431579117,JL
287,10,29891.106050934184,JL
287,11,31277.90611969943,JL
288,1,31448.24255708974,JL
288,2,31723.939064647206,JL
288,3,33055.52056236586,JL
288,4,34820.05427479206,JL
288,5,34348.73079929584,JL
288,6,25769.83859134782,JL
288,7,26267.98290201882,JL
288,8,27749.153433912288,JL
288,9,28285.855889840008,JL
288,10,28616.37689375885,JL
288,11,29764.405986147547,JL
289,1,29792.73943700519,JL
289,2,30604.45937511185,JL
289,3,31310.250079375724,JL
289,4,32229.15878945294,JL
289,5,33727.44003982013,JL
289,6,25251.902641594905,JL
289,7,25612.669947877224,JL
289,8,27159.888908974473,JL
289,9,27661.482620802293,JL
289,10,27846.425268818344,JL
289,11,28133.468839143683,JL
290,1,30207.58956339028,JL
290,2,31179.3896248124,JL
290,3,31317.557416784744,JL
290,4,32568.152643884296,JL
290,5,33038.959555596884,JL
290,6,25173.872091830734,JL
290,7,26328.135247878374,JL
290,8,27861.66406948081,JL
290,9,29717.241183972885,JL
290,10,30549.540498679577,JL
290,11,31213.40245211932,JL
291,1,29484.074933958753,JL
291,2,30288.46601442657,JL
291,3,30908.804899860752,JL
291,4,32251.361687442684,JL
291,5,32615.011084889793,JL
291,6,23755.618418763734,JL
291,7,24934.938750950656,JL
291,8,26303.8677410937,JL
291,9,28342.943093803446,JL
291,10,28930.10574941653,JL
291,11,30316.08218658287,JL
292,1,31309.328379600607,JL
292,2,31877.079596193602,JL
292,3,32562.193814197442,JL
292,4,32334.489539137423,JL
292,5,33174.84600524309,JL
292,6,23817.83635256955,JL
292,7,24912.177703577927,JL
292,8,26100.044932903376,JL
292,9,27457.43720253656,JL
292,10,28812.101541171945,JL
292,11,29940.446842338697,JL
293,1,29680.484022107084,JL
293,2,30183.801088311455,JL
293,3,31020.667010418678,JL
293,4,31499.952832832754,JL
293,5,32439.791682891086,JL
293,6,23633.276571191862,JL
293,7,23731.407631128564,JL
293,8,24569.431705593914,JL
293,9,25799.203146365133,JL
293,10,26762.540185777165,JL
293,11,27532.653373759167,JL
294,1,30198.952909507334,JL
294,2,31233.209344658146,JL
294,3,31684.880574340033,JL
294,4,32434.96437663868,JL
294,5,33576.57571894076,JL
294,6,24802.470014751274,JL
294,7,26101.60516637458,JL
294,8,28169.46145441579,JL
294,9,29220.0182228705,JL
294,10,30351.662132667534,JL
294,11,31227.42013477855,JL
295,1,31164.545778801486,JL
295,2,32014.112981166567,JL
295,3,32271.707346022158,JL
295,4,33319.42008272514,JL
295,5,33520.1674590711,JL
295,6,25198.738169217682,JL
295,7,27219.76799691189,JL
295,8,28802.59962476632,JL
295,9,29607.55795991137,JL
295,10,30400.802647141067,JL
295,11,31711.657818132153,JL
296,1,31423.70656316921,JL
296,2,32756.21558771386,JL
296,3,33144.00275114264,JL
296,4,33772.495880367045,JL
296,5,35023.05766534349,JL
296,6,26299.4470469266,JL
296,7,26272.034199975336,JL
296,8,27836.985125554387,JL
296,9,28701.151953376953,JL
296,10,29206.92703199783,JL
296,11,29877.519127754615,JL
297,1,30683.547000537477,JL
297,2,31895.325822190145,JL
297,3,33138.56208159572,JL
297,4,33721.63647027705,JL
297,5,34567.24548707831,JL
297,6,25251.208953984118,JL
297,7,26367.895396989796,JL
297,8,26746.36012877465,JL
297,9,27420.593726969964,JL
297,10,28426.894473586155,JL
297,11,29301.332045238116,JL
298,1,30919.286186831436,JL
298,2,31929.979963688525,JL
298,3,33156.435884068414,JL
298,4,33993.82906190416,JL
298,5,34653.59434412555,JL
298,6,26206.135994676737,JL
298,7,26875.33665608326,JL
298,8,27700.492695430024,JL
298,9,27854.114286433563,JL
298,10,28858.784026622285,JL
298,11,29558.657606451794,JL
299,1,30565.751447276103,JL
299,2,30672.463099885,JL
299,3,31749.597740973848,JL
299,4,32026.15743027301,JL
299,5,32733.234972307135,JL
299,6,23992.771272655053,JL
299,7,25406.881175706756,JL
299,8,27060.382994912667,JL
299,9,27666.400248551497,JL
299,10,28650.9270908997,JL
299,11,29759.105487746692,JL
300,1,31497.011455659394,JL
300,2,31918.644317619113,JL
300,3,32384.26658650794,JL
300,4,33536.11817746086,JL
300,5,33529.573926009674,JL
300,6,24177.904299188744,JL
300,7,24743.27309905455,JL
300,8,25749.929504330517,JL
300,9,26598.339271366025,JL
300,10,27477.23057532947,JL
300,11,28977.7694584457,JL
301,1,29595.80331840919,JL
301,2,30661.494693371307,JL
301,3,31532.14117655713,JL
301,4,32513.916167886455,JL
301,5,33684.69861461994,JL
301,6,24679.96169570785,JL
301,7,26449.645057238155,JL
301,8,26922.560576764845,JL
301,9,27122.472874966577,JL
301,10,27537.114271214523,JL
301,11,28301.427691251665,JL
302,1,29365.13804065128,JL
302,2,30004.561214426034,JL
302,3,30841.889530693956,JL
302,4,32179.836471401733,JL
302,5,33554.33959449584,JL
302,6,24591.648288791985,JL
302,7,25051.24291411984,JL
302,8,25153.501309001553,JL
302,9,26367.924267325805,JL
302,10,26902.12139752316,JL
302,11,28077.134201812165,JL
303,1,29783.235561349364,JL
303,2,31563.462445555484,JL
303,3,32974.09654010448,JL
303,4,33638.75245953857,JL
303,5,33474.57205957054,JL
303,6,24429.149761120927,JL
303,7,25869.769785936118,JL
303,8,27245.697861662964,JL
303,9,27930.395582077595,JL
303,10,28493.120806444666,JL
303,11,30138.1686975642,JL
304,1,28412.02140757555,JL
304,2,28612.988863004855,JL
304,3,30089.293876765278,JL
304,4,29962.457361323228,JL
304,5,30497.25151451268,JL
304,6,21189.730761907253,JL
304,7,23019.66083214293,JL
304,8,23812.365684248536,JL
304,9,25093.592731650428,JL
304,10,25483.714063591906,JL
304,11,26504.76720674192,JL
305,1,30213.837915821532,JL
305,2,31413.49491277638,JL
305,3,33399.87439891738,JL
305,4,33547.19549321201,JL
305,5,34649.19523162035,JL
305,6,25128.197281175984,JL
305,7,25937.107271317567,JL
305,8,27253.835713157674,JL
305,9,28602.07760732388,JL
305,10,29012.377393605166,JL
305,11,30201.281848108993,JL
306,1,29783.316072034882,JL
306,2,30854.623279829193,JL
306,3,31715.13114337775,JL
306,4,32145.34264284211,JL
306,5,33682.22555761112,JL
306,6,25560.018104592753,JL
306,7,25839.695302777858,JL
306,8,25931.559917868595,JL
306,9,27102.919236473168,JL
306,10,28075.02451851941,JL
306,11,28619.226775480132,JL
307,1,30374.031745150598,JL
307,2,31825.786215900338,JL
307,3,32578.911897925052,JL
307,4,33950.82276055085,JL
307,5,35681.57969113753,JL
307,6,27538.244637750027,JL
307,7,28543.905221135014,JL
307,8,29537.473293428535,JL
307,9,30176.027098798495,JL
307,10,31288.759655858954,JL
307,11,32289.98405369403,JL
308,1,31174.059661814914,JL
308,2,31770.8516948415,JL
308,3,32754.123399297572,JL
308,4,33530.90635640427,JL
308,5,34633.53622668408,JL
308,6,25293.183118682296,JL
308,7,26367.09241859255,JL
308,8,27105.83784573344,JL
308,9,27693.287162319823,JL
308,10,28441.368281125484,JL
308,11,29140.41665067018,JL
309,1,30243.700034576206,JL
309,2,31155.454036597665,JL
309,3,32589.106951718306,JL
309,4,33043.750914920005,JL
309,5,33938.25003907053,JL
309,6,25472.17559260365,JL
309,7,25795.467814736166,JL
309,8,26770.333479616143,JL
309,9,28293.22500787818,JL
309,10,29380.458042496823,JL
309,11,30178.308455250535,JL
310,1,28526.721961031777,JL
310,2,30054.19516967729,JL
310,3,30773.50495735014,JL
310,4,31328.677491564762,JL
310,5,32640.872589595143,JL
310,6,23986.731770364353,JL
310,7,25100.70130512121,JL
310,8,26187.29432500072,JL
310,9,26325.47923182205,JL
310,10,27039.593132803067,JL
310,11,27884.39919042633,JL
311,1,30605.856807788834,JL
311,2,31871.41706393767,JL
311,3,32582.41906068576,JL
311,4,34248.712182791256,JL
311,5,35343.37092125479,JL
311,6,26765.457711358787,JL
311,7,27526.837522683665,JL
311,8,28690.55509467204,JL
311,9,30949.658873735378,JL
311,10,31871.640558373085,JL
311,11,32419.88104250309,JL
312,1,30246.830910278284,JL
312,2,31462.86914254783,JL
312,3,32384.15354840822,JL
312,4,31165.870565533423,JL
312,5,32263.8024243191,JL
312,6,23418.173860838782,JL
312,7,24818.839941786624,JL
312,8,25120.96308038353,JL
312,9,25906.073959302812,JL
312,10,26794.58466850731,JL
312,11,27380.58092613733,JL
313,1,29453.83302501971,JL
313,2,31089.91150587383,JL
313,3,31572.864066760983,JL
313,4,32265.65685945545,JL
313,5,32281.539264732197,JL
313,6,22931.390365209834,JL
313,7,24319.22301862563,JL
313,8,26074.70722965088,JL
313,9,27050.914935374185,JL
313,10,27966.343623773617,JL
313,11,28433.31038220078,JL
314,1,30237.154774227198,JL
314,2,31244.895910593772,JL
314,3,32075.777507829833,JL
314,4,32464.07542402731,JL
314,5,33082.430692776004,JL
314,6,24147.97521647732,JL
314,7,25985.233207430443,JL
314,8,27253.287505999386,JL
314,9,28365.66620030583,JL
314,10,29510.897498983177,JL
314,11,29602.409394172453,JL
315,1,30067.549075353552,JL
315,2,30427.009162527567,JL
315,3,31914.22689314323,JL
315,4,33347.58932672143,JL
315,5,34528.96599426125,JL
315,6,25969.844501103806,JL
315,7,26295.74860551558,JL
315,8,27999.57711116536,JL
315,9,29144.19122001384,JL
315,10,30379.19370430638,JL
315,11,31718.713341580195,JL
316,1,29575.039891752524,JL
316,2,30722.828384665765,JL
316,3,33247.677832430636,JL
316,4,34497.06113225729,JL
316,5,35203.85309959673,JL
316,6,27061.79434554654,JL
316,7,28411.220591857156,JL
316,8,29800.109693707327,JL
